,efm,reaction,dq/dKeq,dlnq/dlnKeq,dmu/dKeq,dlnmu/dlnKeq
5323,748,R7rb,-1.85e-05,-2.25e-02,5.11e-06,1.93e-02
5324,748,R7rc,-2.11e-01,-5.66e-02,5.81e-02,4.85e-02
5325,748,R8r,-6.47e-03,-3.78e-02,1.79e-03,3.24e-02
5326,748,R91,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5327,748,R93,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5328,748,R94,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5329,748,R95,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5330,748,R96,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5331,750,R1,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5332,750,R10a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5333,750,R10b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5334,750,R10c,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5335,750,R11r,4.13e-05,4.94e-06,-1.46e-08,-4.91e-06
5336,750,R12r,-2.21e-05,-2.65e-06,7.83e-09,2.63e-06
5337,750,R15r,2.37e-05,4.58e-05,-8.39e-09,-4.55e-05
5338,750,R20,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5339,750,R21,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5340,750,R22,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5341,750,R23r,-5.36e-03,-2.03e-05,1.89e-06,2.02e-05
5342,750,R24,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5343,750,R29r,1.94e+01,6.11e-05,-6.87e-03,-6.08e-05
5344,750,R2r,-1.30e+00,-3.42e-02,4.61e-04,3.40e-02
5345,750,R3,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5346,750,R40,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5347,750,R41,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5348,750,R54ra,-1.21e+02,-1.41e-02,4.30e-02,1.40e-02
5349,750,R54rb,-6.54e-06,-9.31e-04,2.31e-09,9.26e-04
5350,750,R5r,-2.39e+03,-3.66e-02,8.46e-01,3.64e-02
5351,750,R6r,7.38e-02,4.27e-02,-2.61e-05,-4.25e-02
5352,750,R7ra,-1.03e+01,-4.67e-02,3.63e-03,4.65e-02
5353,750,R7rb,-7.39e-04,-2.77e-02,2.61e-07,2.75e-02
5354,750,R7rc,-4.25e+00,-3.52e-02,1.50e-03,3.50e-02
5355,750,R8r,-1.72e-01,-3.10e-02,6.08e-05,3.08e-02
5356,750,R93,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5357,750,R96,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5358,752,R1,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5359,752,R10a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5360,752,R10b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5361,752,R10c,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5362,752,R11r,4.76e-05,7.50e-05,-2.58e-06,-7.02e-05
5363,752,R12r,-1.89e-05,-2.98e-05,1.03e-06,2.79e-05
5364,752,R15r,3.11e-05,7.90e-04,-1.69e-06,-7.40e-04
5365,752,R20,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5366,752,R21,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5367,752,R22,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5368,752,R23r,-1.92e-03,-9.59e-05,1.04e-04,8.98e-05
5369,752,R24,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5370,752,R29r,4.40e+01,1.82e-03,-2.39e+00,-1.70e-03
5371,752,R2r,-2.03e-01,-7.01e-02,1.10e-02,6.57e-02
5372,752,R3,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5373,752,R40,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5374,752,R41,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5375,752,R53r,-1.83e-09,-2.55e-05,9.93e-11,2.39e-05
5376,752,R54ra,-1.37e+01,-2.10e-02,7.46e-01,1.97e-02
5377,752,R54rb,-6.42e-06,-1.20e-02,3.49e-07,1.13e-02
5378,752,R5r,-5.54e+02,-1.12e-01,3.01e+01,1.05e-01
5379,752,R6r,2.01e-02,1.53e-01,-1.09e-03,-1.43e-01
5380,752,R7ra,-1.50e+00,-8.96e-02,8.12e-02,8.40e-02
5381,752,R7rb,-6.99e-05,-3.44e-02,3.80e-06,3.22e-02
5382,752,R7rc,-6.38e-01,-6.94e-02,3.46e-02,6.50e-02
5383,752,R8r,-2.10e-02,-4.98e-02,1.14e-03,4.66e-02
5384,752,R93,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5385,752,R94,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5386,752,R96,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5387,753,R1,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5388,753,R10a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5389,753,R10b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5390,753,R10c,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5391,753,R11r,4.02e-05,1.95e-05,-2.27e-07,-1.91e-05
5392,753,R12r,-1.95e-05,-9.46e-06,1.10e-07,9.27e-06
5393,753,R15r,2.56e-05,2.00e-04,-1.44e-07,-1.96e-04
5394,753,R20,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5395,753,R21,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5396,753,R22,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5397,753,R23r,-4.37e-03,-6.73e-05,2.46e-05,6.59e-05
5398,753,R24,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5399,753,R29r,1.75e+01,2.23e-04,-9.85e-02,-2.18e-04
5400,753,R2r,-2.99e-01,-3.18e-02,1.68e-03,3.11e-02
5401,753,R3,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5402,753,R40,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5403,753,R41,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5404,753,R54ra,-1.99e+01,-9.37e-03,1.12e-01,9.18e-03
5405,753,R54rb,-9.79e-07,-5.65e-04,5.51e-09,5.53e-04
5406,753,R55a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5407,753,R55b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5408,753,R5r,-7.12e+02,-4.42e-02,4.01e+00,4.33e-02
5409,753,R6r,2.31e-02,5.42e-02,-1.30e-04,-5.31e-02
5410,753,R7ra,-2.61e+00,-4.82e-02,1.47e-02,4.72e-02
5411,753,R7rb,-1.50e-04,-2.28e-02,8.45e-07,2.23e-02
5412,753,R7rc,-9.48e-01,-3.18e-02,5.34e-03,3.12e-02
5413,753,R8r,-3.54e-02,-2.59e-02,2.00e-04,2.54e-02
5414,753,R91,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5415,753,R93,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5416,753,R96,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5417,764,R1,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5418,764,R10a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5419,764,R10b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5420,764,R10c,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5421,764,R12r,-2.50e-05,-6.38e-05,3.31e-06,5.75e-05
5422,764,R13r,-4.54e-06,-1.83e-05,6.02e-07,1.64e-05
5423,764,R14r,-2.23e-05,-2.21e-05,2.95e-06,1.99e-05
5424,764,R15r,1.61e-05,6.66e-04,-2.14e-06,-6.00e-04
5425,764,R20,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5426,764,R21,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5427,764,R22,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5428,764,R23r,-1.65e-03,-1.34e-04,2.19e-04,1.21e-04
5429,764,R24,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5430,764,R2r,-1.19e-01,-6.68e-02,1.58e-02,6.02e-02
5431,764,R3,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5432,764,R40,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5433,764,R53r,-6.66e-10,-1.51e-05,8.82e-11,1.36e-05
5434,764,R54ra,-7.07e+00,-1.76e-02,9.37e-01,1.58e-02
5435,764,R54rb,-2.34e-06,-7.12e-03,3.10e-07,6.41e-03
5436,764,R5r,-3.26e+02,-1.07e-01,4.32e+01,9.60e-02
5437,764,R6r,1.16e-02,1.44e-01,-1.54e-03,-1.30e-01
5438,764,R7ra,-9.25e-01,-9.00e-02,1.23e-01,8.11e-02
5439,764,R7rb,-4.36e-05,-3.49e-02,5.78e-06,3.14e-02
5440,764,R7rc,-3.71e-01,-6.56e-02,4.91e-02,5.91e-02
5441,764,R8r,-1.23e-02,-4.73e-02,1.63e-03,4.26e-02
5442,764,R9,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5443,764,R93,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5444,764,R94,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5445,764,R96,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5446,766,R1,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5447,766,R10a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5448,766,R10b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5449,766,R10c,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5450,766,R12r,-2.47e-05,-7.09e-05,4.03e-06,6.31e-05
5451,766,R13r,-4.45e-06,-2.01e-05,7.26e-07,1.79e-05
5452,766,R14r,-2.25e-05,-2.50e-05,3.67e-06,2.22e-05
5453,766,R15r,1.63e-05,7.57e-04,-2.67e-06,-6.73e-04
5454,766,R20,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5455,766,R22,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5456,766,R23r,-1.73e-03,-1.58e-04,2.82e-04,1.40e-04
5457,766,R24,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5458,766,R2r,-1.06e-01,-6.67e-02,1.73e-02,5.94e-02
5459,766,R3,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5460,766,R40,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5461,766,R53r,-1.01e-09,-2.58e-05,1.65e-10,2.29e-05
5462,766,R54ra,-4.73e+00,-1.32e-02,7.72e-01,1.17e-02
5463,766,R54rb,-1.44e-06,-4.93e-03,2.36e-07,4.39e-03
5464,766,R5r,-3.09e+02,-1.14e-01,5.04e+01,1.01e-01
5465,766,R6r,1.11e-02,1.54e-01,-1.81e-03,-1.37e-01
5466,766,R7ra,-8.40e-01,-9.18e-02,1.37e-01,8.17e-02
5467,766,R7rb,-3.74e-05,-3.36e-02,6.11e-06,2.99e-02
5468,766,R7rc,-3.25e-01,-6.45e-02,5.30e-02,5.74e-02
5469,766,R8r,-1.04e-02,-4.50e-02,1.70e-03,4.00e-02
5470,766,R9,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5471,766,R93,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5472,766,R94,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5473,766,R96,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5474,809,R1,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5475,809,R10a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5476,809,R10b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5477,809,R10c,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5478,809,R11r,4.23e-05,9.94e-06,-5.71e-08,-9.84e-06
5479,809,R12r,-2.26e-05,-5.31e-06,3.06e-08,5.26e-06
5480,809,R15r,2.38e-05,9.02e-05,-3.21e-08,-8.93e-05
5481,809,R21,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5482,809,R22,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5483,809,R23r,-3.38e-03,-2.52e-05,4.56e-06,2.50e-05
5484,809,R24,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5485,809,R27b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5486,809,R28r,1.30e-04,6.21e-05,-1.75e-07,-6.15e-05
5487,809,R29r,4.04e-01,2.50e-06,-5.46e-04,-2.47e-06
5488,809,R2r,-7.18e-01,-3.70e-02,9.69e-04,3.66e-02
5489,809,R3,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5490,809,R40,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5491,809,R54ra,-6.20e+01,-1.41e-02,8.37e-02,1.40e-02
5492,809,R54rb,-3.42e-06,-9.57e-04,4.62e-09,9.47e-04
5493,809,R5r,-1.31e+03,-3.93e-02,1.76e+00,3.89e-02
5494,809,R6r,4.03e-02,4.58e-02,-5.44e-05,-4.54e-02
5495,809,R7ra,-5.61e+00,-5.01e-02,7.57e-03,4.96e-02
5496,809,R7rb,-4.05e-04,-2.98e-02,5.47e-07,2.95e-02
5497,809,R7rc,-2.33e+00,-3.79e-02,3.15e-03,3.75e-02
5498,809,R8r,-9.41e-02,-3.33e-02,1.27e-04,3.30e-02
5499,809,R9,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5500,809,R93,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5501,809,R95,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5502,812,R1,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5503,812,R10a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5504,812,R10b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5505,812,R10c,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5506,812,R11r,5.31e-05,2.83e-04,-2.49e-05,-2.30e-04
5507,812,R12r,-2.06e-05,-1.10e-04,9.66e-06,8.93e-05
5508,812,R15r,3.59e-05,3.08e-03,-1.68e-05,-2.51e-03
5509,812,R20,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5510,812,R22,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5511,812,R23r,-8.25e-04,-1.39e-04,3.86e-04,1.13e-04
5512,812,R24,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5513,812,R27b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5514,812,R28r,2.10e-04,2.28e-03,-9.84e-05,-1.85e-03
5515,812,R29r,1.25e+01,1.74e-03,-5.84e+00,-1.42e-03
5516,812,R2r,-4.34e-02,-5.06e-02,2.03e-02,4.12e-02
5517,812,R3,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5518,812,R40,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5519,812,R53r,-2.34e-08,-1.10e-03,1.10e-08,8.98e-04
5520,812,R5r,-1.83e+02,-1.25e-01,8.58e+01,1.02e-01
5521,812,R6r,7.22e-03,1.86e-01,-3.38e-03,-1.51e-01
5522,812,R7ra,-2.47e-01,-5.00e-02,1.16e-01,4.07e-02
5523,812,R7rb,-9.41e-06,-1.57e-02,4.40e-06,1.27e-02
5524,812,R7rc,-1.36e-01,-4.99e-02,6.35e-02,4.06e-02
5525,812,R8r,-3.85e-03,-3.09e-02,1.80e-03,2.51e-02
5526,812,R9,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5527,812,R93,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5528,812,R94,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5529,812,R95,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5530,812,R96,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5531,815,R1,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5532,815,R10a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5533,815,R10b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5534,815,R10c,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5535,815,R11r,5.25e-05,2.53e-04,-2.08e-05,-2.09e-04
5536,815,R12r,-2.04e-05,-9.79e-05,8.08e-06,8.11e-05
5537,815,R15r,3.54e-05,2.75e-03,-1.40e-05,-2.28e-03
5538,815,R21,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5539,815,R22,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5540,815,R23r,-1.29e-03,-1.97e-04,5.12e-04,1.63e-04
5541,815,R24,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5542,815,R27b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5543,815,R28r,6.21e-04,6.08e-03,-2.46e-04,-5.04e-03
5544,815,R29r,3.30e+01,4.18e-03,-1.31e+01,-3.46e-03
5545,815,R2r,-5.02e-02,-5.30e-02,1.99e-02,4.39e-02
5546,815,R3,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5547,815,R40,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5548,815,R53r,-1.28e-08,-5.44e-04,5.07e-09,4.51e-04
5549,815,R5r,-1.97e+02,-1.21e-01,7.81e+01,1.00e-01
5550,815,R6r,7.70e-03,1.79e-01,-3.05e-03,-1.48e-01
5551,815,R7ra,-2.97e-01,-5.44e-02,1.18e-01,4.50e-02
5552,815,R7rb,-1.15e-05,-1.74e-02,4.58e-06,1.44e-02
5553,815,R7rc,-1.58e-01,-5.25e-02,6.26e-02,4.35e-02
5554,815,R8r,-4.61e-03,-3.34e-02,1.83e-03,2.76e-02
5555,815,R9,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5556,815,R93,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5557,815,R94,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5558,815,R95,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5559,816,R1,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5560,816,R10a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5561,816,R10b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5562,816,R10c,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5563,816,R11r,4.59e-05,1.02e-04,-4.70e-06,-9.30e-05
5564,816,R12r,-1.86e-05,-4.13e-05,1.91e-06,3.77e-05
5565,816,R15r,2.96e-05,1.06e-03,-3.04e-06,-9.68e-04
5566,816,R21,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5567,816,R22,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5568,816,R23r,-1.64e-03,-1.16e-04,1.69e-04,1.06e-04
5569,816,R24,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5570,816,R27b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5571,816,R28r,1.66e-04,7.50e-04,-1.70e-05,-6.84e-04
5572,816,R29r,3.62e+00,2.11e-04,-3.72e-01,-1.93e-04
5573,816,R2r,-1.53e-01,-7.45e-02,1.57e-02,6.80e-02
5574,816,R3,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5575,816,R40,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5576,816,R53r,-3.90e-10,-7.66e-06,4.00e-11,6.99e-06
5577,816,R54ra,-1.26e+01,-2.73e-02,1.30e+00,2.49e-02
5578,816,R54rb,-5.56e-06,-1.47e-02,5.71e-07,1.34e-02
5579,816,R5r,-3.71e+02,-1.05e-01,3.80e+01,9.61e-02
5580,816,R6r,1.31e-02,1.40e-01,-1.34e-03,-1.28e-01
5581,816,R7ra,-1.14e+00,-9.59e-02,1.16e-01,8.76e-02
5582,816,R7rb,-5.90e-05,-4.10e-02,6.05e-06,3.74e-02
5583,816,R7rc,-4.86e-01,-7.47e-02,4.99e-02,6.81e-02
5584,816,R8r,-1.69e-02,-5.65e-02,1.73e-03,5.16e-02
5585,816,R9,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5586,816,R93,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5587,816,R94,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5588,816,R95,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5589,838,R1,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5590,838,R10a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5591,838,R10b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5592,838,R10c,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5593,838,R11r,3.99e-05,2.83e-05,-4.72e-07,-2.75e-05
5594,838,R12r,-2.00e-05,-1.42e-05,2.37e-07,1.38e-05
5595,838,R15r,2.56e-05,2.92e-04,-3.02e-07,-2.84e-04
5596,838,R20,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5597,838,R22,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5598,838,R23r,-1.88e-02,-4.24e-04,2.23e-04,4.12e-04
5599,838,R24,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5600,838,R25,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5601,838,R26r,-8.29e-05,-1.32e-05,9.81e-07,1.28e-05
5602,838,R2r,-1.88e-01,-2.93e-02,2.23e-03,2.84e-02
5603,838,R3,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5604,838,R40,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5605,838,R54ra,-1.27e+01,-8.74e-03,1.50e-01,8.48e-03
5606,838,R54rb,-5.10e-07,-4.31e-04,6.04e-09,4.18e-04
5607,838,R55a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5608,838,R55b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5609,838,R5r,-5.11e+02,-4.64e-02,6.05e+00,4.50e-02
5610,838,R6r,1.66e-02,5.69e-02,-1.96e-04,-5.52e-02
5611,838,R7ra,-1.80e+00,-4.86e-02,2.13e-02,4.72e-02
5612,838,R7rb,-9.45e-05,-2.10e-02,1.12e-06,2.03e-02
5613,838,R7rc,-5.83e-01,-2.86e-02,6.89e-03,2.77e-02
5614,838,R8r,-2.12e-02,-2.26e-02,2.50e-04,2.19e-02
5615,838,R9,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5616,838,R91,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5617,838,R93,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5618,838,R95,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5619,838,R96,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5620,846,R1,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5621,846,R10a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5622,846,R10b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5623,846,R10c,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5624,846,R11r,4.54e-05,9.65e-05,-4.30e-06,-8.84e-05
5625,846,R12r,-1.91e-05,-4.06e-05,1.81e-06,3.72e-05
5626,846,R15r,2.94e-05,1.01e-03,-2.78e-06,-9.22e-04
5627,846,R20,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5628,846,R22,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5629,846,R23r,-8.98e-03,-6.06e-04,8.49e-04,5.55e-04
5630,846,R24,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5631,846,R25,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5632,846,R26r,-8.54e-05,-4.07e-05,8.08e-06,3.73e-05
5633,846,R2r,-1.27e-01,-5.93e-02,1.20e-02,5.43e-02
5634,846,R3,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5635,846,R40,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5636,846,R53r,-6.83e-10,-1.28e-05,6.46e-11,1.18e-05
5637,846,R54ra,-6.21e+00,-1.28e-02,5.88e-01,1.17e-02
5638,846,R54rb,-1.25e-06,-3.15e-03,1.18e-07,2.88e-03
5639,846,R5r,-3.67e+02,-9.97e-02,3.47e+01,9.13e-02
5640,846,R6r,1.29e-02,1.32e-01,-1.22e-03,-1.21e-01
5641,846,R7ra,-1.08e+00,-8.75e-02,1.02e-01,8.02e-02
5642,846,R7rb,-4.94e-05,-3.28e-02,4.67e-06,3.01e-02
5643,846,R7rc,-3.86e-01,-5.67e-02,3.65e-02,5.19e-02
5644,846,R8r,-1.26e-02,-4.02e-02,1.19e-03,3.69e-02
5645,846,R9,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5646,846,R93,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5647,846,R94,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5648,846,R95,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5649,846,R96,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5650,853,R1,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5651,853,R10a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5652,853,R10b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5653,853,R10c,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5654,853,R11r,3.87e-05,1.50e-05,-1.41e-07,-1.48e-05
5655,853,R12r,-2.09e-05,-8.09e-06,7.59e-08,7.96e-06
5656,853,R15r,2.49e-05,1.56e-04,-9.07e-08,-1.54e-04
5657,853,R20,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5658,853,R22,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5659,853,R23r,-2.43e-01,-3.00e-03,8.84e-04,2.95e-03
5660,853,R24,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5661,853,R25,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5662,853,R26r,-1.15e-03,-1.01e-04,4.20e-06,9.89e-05
5663,853,R2r,-2.69e-01,-2.29e-02,9.79e-04,2.25e-02
5664,853,R3,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5665,853,R40,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5666,853,R54ra,-2.74e+01,-1.03e-02,9.96e-02,1.01e-02
5667,853,R54rb,-9.72e-07,-4.49e-04,3.54e-09,4.42e-04
5668,853,R5r,-8.16e+02,-4.05e-02,2.97e+00,3.99e-02
5669,853,R6r,2.61e-02,4.90e-02,-9.50e-05,-4.82e-02
5670,853,R7ra,-2.84e+00,-4.19e-02,1.03e-02,4.12e-02
5671,853,R7rb,-1.39e-04,-1.69e-02,5.06e-07,1.66e-02
5672,853,R7rc,-8.12e-01,-2.18e-02,2.95e-03,2.14e-02
5673,853,R8r,-2.90e-02,-1.70e-02,1.06e-04,1.67e-02
5674,853,R9,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5675,853,R93,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5676,853,R95,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5677,853,R96,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5678,860,R1,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5679,860,R10a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5680,860,R10b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
5681,860,R10c,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
